licenseNum,date,yelp_name,yelp_id,image_url,is_claimed,is_closed,address,city,state,country,zip_code,price,rating,review_count,transactions,url
BU21700823,2019-04-01,Istanbul Home,YgeQQrM17-GNzywbGoqirg,https://s3-media3.fl.yelpcdn.com/bphoto/-lCnOmfW4yqZZYpUTikm2w/o.jpg,True,False,419 Shoreline Village Dr,Long Beach,CA,US,90802,$$$,4.5,6,[],https://www.yelp.com/biz/istanbul-home-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU21803780,2019-04-01,Advanced Registration Services,dxEhtlyIQ9W3_kwrxXz9Cg,https://s3-media1.fl.yelpcdn.com/bphoto/a8EzZybwC-VUMmEcjTQxSQ/o.jpg,True,False,1700 Santa Fe Ave,Long Beach,CA,US,90813,,5.0,3,[],https://www.yelp.com/biz/advanced-registration-services-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU21800592,2019-04-01,Express Fumigation,hur_I-bAJ1b3PRdSPKPTTg,https://s3-media3.fl.yelpcdn.com/bphoto/Cpw6oQv3Mj9iJyq9Mr5tQw/o.jpg,True,False,1487 Cota Ave,Long Beach,CA,US,90813,,4.5,9,[],https://www.yelp.com/biz/express-fumigation-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU21802316,2019-04-01,Beach Cities Wholesalers,JWMaQhBiv2nR6xr-Alh6Vg,https://s3-media4.fl.yelpcdn.com/bphoto/96upSuuHtB9LB8khpq3ptw/o.jpg,True,False,2021 W 17th St,Long Beach,CA,US,90813,,5.0,3,[],https://www.yelp.com/biz/beach-cities-wholesalers-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU21802355,2019-04-01,Studebaker Restoration Ltd,_YqVj3YForLpOXJa5EQIsw,https://s3-media4.fl.yelpcdn.com/bphoto/Cz6ngcWq_lkpRqeIUIz6Rg/o.jpg,True,False,1408 Santa Fe Ave,Long Beach,CA,US,90813,,5.0,1,[],https://www.yelp.com/biz/studebaker-restoration-ltd-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20653110,2019-04-01,Silva Truck & Auto Electric,9Hd3KV9ClTDq-SI2BQaX0Q,https://s3-media2.fl.yelpcdn.com/bphoto/DC3QShCnCM-YVyNvh5o_OQ/o.jpg,False,False,1618 W Esther St,Long Beach,CA,US,90813,,5.0,1,[],https://www.yelp.com/biz/silva-truck-and-auto-electric-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU21800522,2019-04-01,Find Your Feet,i-ddgdDpSxU5yhpC4uEgoA,https://s3-media1.fl.yelpcdn.com/bphoto/d8sLH2g8zy4BiaDldxSoEA/o.jpg,True,False,419 Shoreline Village Dr,Long Beach,CA,US,90802,,5.0,1,[],https://www.yelp.com/biz/find-your-feet-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
MJ21700353,2019-04-01,Long Beach Green Room,HNaY9b0-9dsRGbWmoHO_sw,https://s3-media2.fl.yelpcdn.com/bphoto/Yqzvf7tfx2QL84xe3vRfog/o.jpg,True,False,1735 E 7th St,Long Beach,CA,US,90813,,3.0,11,[],https://www.yelp.com/biz/long-beach-green-room-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20030610,2019-04-01,Club Tan Tanning Salon,xAKbnjR5gEYjKawfXraSxA,https://s3-media2.fl.yelpcdn.com/bphoto/ya-_NDFNQIPsCERvPIxQWQ/o.jpg,True,False,3924 E Anaheim St,Long Beach,CA,US,90804,$,4.5,83,[],https://www.yelp.com/biz/club-tan-tanning-salon-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20049130,2019-04-01,Vinh Heng Market,GjhrKgKCXQnTiNc1EXjIlw,https://s3-media1.fl.yelpcdn.com/bphoto/YVE-jAaG96Bv1-SaLWApiQ/o.jpg,True,True,2148 E Anaheim St,Long Beach,CA,US,90804,$,3.0,1,[],https://www.yelp.com/biz/vinh-heng-market-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU06066350,2019-04-01,Recreation Park 18 Golf Course,-yc66J2msUWNcOFm5nak6Q,https://s3-media1.fl.yelpcdn.com/bphoto/EKvwW7wvDv-yAaItmvbmsg/o.jpg,True,False,5001 Deukmejian Drive,Long Beach,CA,US,90804,,3.5,94,[],https://www.yelp.com/biz/recreation-park-18-golf-course-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU06066430,2019-04-01,Recreation Park 9 Golf Course,X4RtBdEzmMmzretcJ7_5MA,https://s3-media1.fl.yelpcdn.com/bphoto/EC6sCWEaADAAi92_EW67jg/o.jpg,True,False,5000 East 7th Street,Long Beach,CA,US,90804,,3.5,31,[],https://www.yelp.com/biz/recreation-park-9-golf-course-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20605470,2019-04-01,Hot Java,H5UjWOuCogbB-udtRzbX0w,https://s3-media2.fl.yelpcdn.com/bphoto/8T4Utd1UF64jILhRe785Qw/o.jpg,True,False,2101 E Broadway,Long Beach,CA,US,90803,$,4.0,481,[],https://www.yelp.com/biz/hot-java-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20033951,2019-04-01,Pacific Coast Style,wjRArz3YEYcvJFynQsTASQ,https://s3-media1.fl.yelpcdn.com/bphoto/cdcE-7iM01IAvTy4IBEKCQ/o.jpg,True,False,6232 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,4.5,127,[],https://www.yelp.com/biz/pacific-coast-style-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU03078940,2019-04-01,Golden Burger,ImuKvkZmYX_mG7tw-cANdA,https://s3-media1.fl.yelpcdn.com/bphoto/UiEEmQX8sR7v4pjSNBKZEg/o.jpg,False,False,2301 E 4th St,Long Beach,CA,US,90814,$,3.0,251,"['pickup', 'delivery']",https://www.yelp.com/biz/golden-burger-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20428652,2019-04-01,Olives Gourmet Grocer,eg0B0k8ydSZV6DAJDRHr8A,https://s3-media3.fl.yelpcdn.com/bphoto/k5G8uhCS0XVR8QzNhdZJpQ/o.jpg,True,False,3510 E Broadway,Long Beach,CA,US,90803,$$,4.0,309,[],https://www.yelp.com/biz/olives-gourmet-grocer-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20728830,2019-04-01,Lola's Mexican Cuisine,QyP2x7Jd7byqeqM3RtPEWQ,https://s3-media1.fl.yelpcdn.com/bphoto/nEeb6Cdq1J0jW63pbVANeg/o.jpg,True,False,2030 E 4th St,Long Beach,CA,US,90814,$$,4.0,1526,"['restaurant_reservation', 'pickup']",https://www.yelp.com/biz/lolas-mexican-cuisine-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU04002280,2019-04-01,Joe Jost's,m848ffC-GjX82CCRIgMRTA,https://s3-media1.fl.yelpcdn.com/bphoto/TOle9N4JRvSohilWn1Yp9w/o.jpg,True,False,2803 E Anaheim St,Long Beach,CA,US,90804,$,4.5,587,[],https://www.yelp.com/biz/joe-josts-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20603290,2019-04-01,The Wine Crush,MDd6xeIeeH0fzDY3pTXgUA,https://s3-media3.fl.yelpcdn.com/bphoto/6wqp-HS4HYL9FHANnxlOMw/o.jpg,True,False,3131 E Broadway,Long Beach,CA,US,90803,$$,4.0,113,[],https://www.yelp.com/biz/the-wine-crush-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20535520,2019-04-01,Enrique's Mexican Restaurant,j_cJXXYC876tIehjB0wzOA,https://s3-media3.fl.yelpcdn.com/bphoto/S8wZX85TXFAuq7msdF7ZZw/o.jpg,False,False,6210 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,4.0,918,[],https://www.yelp.com/biz/enriques-mexican-restaurant-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20425260,2019-04-01,Rafaella's Beauty Salon,HzXbVXs-vPDH18nLNZONyg,https://s3-media2.fl.yelpcdn.com/bphoto/IlcMVpGAqZF-qlDL1GGQdA/o.jpg,True,False,3136 E 7th St,Long Beach,CA,US,90804,$$,4.0,9,[],https://www.yelp.com/biz/rafaellas-beauty-salon-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20541800,2019-04-01,Duggan Matthew PHD & Associates,zZJJIXED02n2Pszr8fU-KA,https://s3-media2.fl.yelpcdn.com/bphoto/AAPrOPt8RkzbTJcjYhIJbw/o.jpg,False,False,4137 E 7th St,Long Beach,CA,US,90804,,5.0,2,[],https://www.yelp.com/biz/duggan-matthew-phd-and-associates-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20325040,2019-04-01,Linne's Boutique,PmGGAJiKgaR5QGwhJ_70iA,https://s3-media4.fl.yelpcdn.com/bphoto/TF9tJ_ttnNlzBi3_JwIM3Q/o.jpg,True,False,1090 Redondo Ave,Long Beach,CA,US,90804,$$,3.5,56,[],https://www.yelp.com/biz/linnes-boutique-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20404710,2019-04-01,Spa Sidney,Btw7rYUDqftSBOaT-JFJyA,https://s3-media4.fl.yelpcdn.com/bphoto/wIEkPuYYdD_OCGpp3NzTlg/o.jpg,True,False,3519 E Broadway,Long Beach,CA,US,90803,$$,4.5,122,[],https://www.yelp.com/biz/spa-sidney-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU02073660,2019-04-01,Ghassem's Service Center,Msg83S5sh95QkkmwF-NeFg,https://s3-media3.fl.yelpcdn.com/bphoto/Fj5MayVLvHLb1YPMMdReRw/o.jpg,True,False,1780 Clark Ave,Long Beach,CA,US,90815,,4.5,98,[],https://www.yelp.com/biz/ghassems-service-center-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20039460,2019-04-01,Lacey's Carpets & Floors,aushOBsrbUQ6Vy0NBJjJUg,https://s3-media4.fl.yelpcdn.com/bphoto/e3ps0ADQxHbNTj5PbxUl2Q/o.jpg,True,False,3922 E Anaheim St,Long Beach,CA,US,90804,,4.5,7,[],https://www.yelp.com/biz/laceys-carpets-and-floors-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20623640,2019-04-01,Apsara Beauty Salon,C0A849vK-l6n4yIargrsrQ,https://s3-media2.fl.yelpcdn.com/bphoto/ToM5QyYNV2ae5jxhIWPsPA/o.jpg,False,False,1305 Raymond Ave,Long Beach,CA,US,90804,,5.0,1,[],https://www.yelp.com/biz/apsara-beauty-salon-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20540800,2019-04-01,Dollar Express,mHrUzERf1jfbxZYWLFPAoA,,False,False,3200 E Pacific Coast Hwy,Long Beach,CA,US,90804,$,1.5,4,[],https://www.yelp.com/biz/dollar-express-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20100140,2019-04-01,Postal Central,ABadJow5WtqhBiOHz4oOKg,https://s3-media4.fl.yelpcdn.com/bphoto/EhIAlSbr_wdqHibNjSGT4A/o.jpg,True,False,1218 E Broadway,Long Beach,CA,US,90802,,4.5,14,[],https://www.yelp.com/biz/postal-central-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20532260,2019-04-01,Payless Tobacco,iQBW9KiH5kq0Gj9HHtTF8g,https://s3-media2.fl.yelpcdn.com/bphoto/xfdFkf0yx-zkiFpI3NWvDg/o.jpg,False,False,3290 E Anaheim St,Long Beach,CA,US,90804,$$,3.5,6,[],https://www.yelp.com/biz/payless-tobacco-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20566480,2019-04-01,Hacienda Grande Assisted Living Center,BehTHHVgHCUzIozw9g4bpA,,False,False,1740 Grand Ave,Long Beach,CA,US,90804,,5.0,2,[],https://www.yelp.com/biz/hacienda-grande-assisted-living-center-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20506750,2019-04-01,Deno's Pizza,iwz5DTLe-fVgJMMTzRDENA,https://s3-media4.fl.yelpcdn.com/bphoto/8ZcSPue7iFWfcGwExfwb5A/o.jpg,False,False,1100 Redondo Ave,Long Beach,CA,US,90804,$,3.0,61,"['delivery', 'pickup']",https://www.yelp.com/biz/denos-pizza-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20506810,2019-04-01,Fibers & Floors,3rLCh5E8iD_5B2a_tvsCxQ,https://s3-media1.fl.yelpcdn.com/bphoto/ftjlZlhwXvlk-PGJxTMXXg/o.jpg,True,False,16 Coronado Ave,Long Beach,CA,US,90803,,5.0,2,[],https://www.yelp.com/biz/fibers-and-floors-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20616290,2019-04-01,Best Shoe Repair & Keys,RtUWULD0mVf4Uv-P6gRspg,https://s3-media1.fl.yelpcdn.com/bphoto/YjpQGQxHWacWhxiJUxaLsQ/o.jpg,False,False,3203 E Anaheim St,Long Beach,CA,US,90804,,3.5,18,[],https://www.yelp.com/biz/best-shoe-repair-and-keys-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU02046870,2019-04-01,Town & Country Car Wash,s7xmrik31PQeoYB_k1x33w,https://s3-media1.fl.yelpcdn.com/bphoto/jaRggan3sHStD90LjGy9Ow/o.jpg,True,False,5675 E Pacific Coast Hwy,Long Beach,CA,US,90814,,4.0,28,[],https://www.yelp.com/biz/town-and-country-car-wash-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20528920,2019-04-01,Blue Ribbon Cleaners,egOqJsFqLE8SOdcSeA4x8w,https://s3-media3.fl.yelpcdn.com/bphoto/DWAmvUDthyDIdgl9C3YIYA/o.jpg,True,False,640 Redondo Ave,Long Beach,CA,US,90814,$,4.0,34,[],https://www.yelp.com/biz/blue-ribbon-cleaners-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20521270,2019-04-01,Beauty by the Beach Salon,ASpa0LAX30sYXxfHbH_ymA,https://s3-media1.fl.yelpcdn.com/bphoto/NyngyW0P4Be69eE2hO4cIg/o.jpg,True,False,2234 E Broadway,Long Beach,CA,US,90803,,5.0,3,[],https://www.yelp.com/biz/beauty-by-the-beach-salon-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20151821,2019-04-01,The Gondolier Apartments,JbRvNX6V1_fpGmdeI49RlA,https://s3-media1.fl.yelpcdn.com/bphoto/qjkGLcJLhQk8od4Rd4wuIQ/o.jpg,True,False,5525 E Pacific Coast Hwy,Long Beach,CA,US,90804,,2.5,9,[],https://www.yelp.com/biz/the-gondolier-apartments-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20329110,2019-04-01,C & O Enterprises,FPFaylom-HPMuoDA6yf8bw,,False,False,425 Coronado Ave,Long Beach,CA,US,90814,,1.0,1,[],https://www.yelp.com/biz/c-and-o-enterprises-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20308080,2019-04-01,Slice of Jamaica,LIFlO-EmlhoyPczFfLg96w,https://s3-media2.fl.yelpcdn.com/bphoto/nMnhaCYTh4OXVn8H6zUWrw/o.jpg,True,False,950 E 4th St,Long Beach,CA,US,90802,$$,5.0,1,[],https://www.yelp.com/biz/slice-of-jamaica-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20411081,2019-04-01,Carousel Preschool,GOnFXpZtw_y4eFZQT3s-1w,,False,False,366 Cherry Ave,Long Beach,CA,US,90802,,5.0,4,[],https://www.yelp.com/biz/carousel-preschool-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20649490,2019-04-01,Pet Waggin,6hxJsVamPj-50J6MY06CMQ,https://s3-media1.fl.yelpcdn.com/bphoto/EeUMGSyGMDTJ-iwRi-UhTQ/o.jpg,True,False,,Long Beach,CA,US,90814,,5.0,61,[],https://www.yelp.com/biz/pet-waggin-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20123500,2019-04-01,Palazzo Realty,JoQfAVNtWn_nAWQpx3btEQ,https://s3-media2.fl.yelpcdn.com/bphoto/tC-GfjmwWWX5zqtZewtmLw/o.jpg,False,False,3700 E 7th St,Long Beach,CA,US,90804,,3.0,36,[],https://www.yelp.com/biz/palazzo-realty-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20617490,2019-04-01,W-P Watches & Jewelry Clinic,ShUxilE-9EYdhmmbkJ0nrw,https://s3-media3.fl.yelpcdn.com/bphoto/-V2U4s7oXxq-xMxtg1OvDA/o.jpg,False,False,3326 E Anaheim St,Long Beach,CA,US,90804,$,4.5,72,[],https://www.yelp.com/biz/w-p-watches-and-jewelry-clinic-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20140830,2019-04-01,Olfati Design Group,YB7BgI_Oi4NlXHyQuS0QIQ,https://s3-media2.fl.yelpcdn.com/bphoto/gddtc6scLCLAHO8DAUzAAQ/o.jpg,True,False,5199 E Pacific Coast Hwy,Long Beach,CA,US,90804,,5.0,1,[],https://www.yelp.com/biz/olfati-design-group-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20527700,2019-04-01,Grace Hotel,4yv03MIGpGHCFJx18lpD8Q,https://s3-media2.fl.yelpcdn.com/bphoto/I1HPpYnNcv29nKtnRindbQ/o.jpg,False,False,1090 Obispo Ave,Long Beach,CA,US,90804,$$,1.5,6,[],https://www.yelp.com/biz/grace-hotel-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20656290,2019-04-01,Mink Quan Thai,BvLsJ8RZPFMSqZHrT-O1ng,https://s3-media3.fl.yelpcdn.com/bphoto/eJXjO0uw_hrPhxqJtx4Cmw/o.jpg,False,False,2821 E Anaheim St,Long Beach,CA,US,90804,$$,3.5,150,[],https://www.yelp.com/biz/mink-quan-thai-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU02009281,2019-04-01,Argonne Motel,luBnySoSvzg1o-elBfnCdw,https://s3-media4.fl.yelpcdn.com/bphoto/8XlYpsfZK1hVX5GzJyJM8w/o.jpg,False,False,1032 E 7th St,Long Beach,CA,US,90813,,1.0,2,[],https://www.yelp.com/biz/argonne-motel-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU01032560,2019-04-01,L G Smith Accountancy,bZcvyJeblYimutGzMWHvFg,https://s3-media1.fl.yelpcdn.com/bphoto/2RG2cgpKKAps7JGb_1y1jg/o.jpg,True,False,4017 East 7th St,Long Beach,CA,US,90804,,5.0,1,[],https://www.yelp.com/biz/l-g-smith-accountancy-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20116990,2019-04-01,Mar Mel Inn,WEIz9x07EBpdCoJVvkdGKA,https://s3-media1.fl.yelpcdn.com/bphoto/IL6S4rFqOgNg0n8o7pt5UQ/o.jpg,True,False,1374 Gladys Ave,Long Beach,CA,US,90804,,4.5,51,[],https://www.yelp.com/biz/mar-mel-inn-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
