licenseNum,date_fetched,name,place_id,formatted_address,latitude,longitude,price_level,rating,url,website,formatted_phone_number
BU99043310,2019-05-01,THAIRAPY Salon and Spa,ChIJ2cVcPx4w3YARae_L6PZ4oM0,"120 Marina Dr, Long Beach, CA 90803, USA",33.74682759999999,-118.114892,,5,https://maps.google.com/?cid=14816975775911898985,http://www.thairapysalonlongbeach.com/,(562) 430-2355
BU92026010,2019-05-01,Z Fabrique,ChIJO-WI9Ukw3YAR8RR5WILtJE8,"191 Argonne Ave # 1, Long Beach, CA 90803, USA",33.760765,-118.1369333,,4.6,https://maps.google.com/?cid=5702944172243752177,http://www.zfabrique.com/,(562) 439-6883
BU94012080,2019-05-01,Carmen's Gypsy Coffee Bar,ChIJUWap29wx3YAR8Nhg66-wZEY,"5790 E 2nd St, Long Beach, CA 90803, USA",33.7564243,-118.1211314,,5,https://maps.google.com/?cid=5072373349940779248,http://www.carmenscoffee.com/,(562) 337-9861
BU94012180,2019-05-01,Long Beach Dance Center,ChIJh9QFZEgw3YARb3J94FiAa3s,"5107 E Ocean Blvd, Long Beach, CA 90803, USA",33.756437,-118.138189,,4.5,https://maps.google.com/?cid=8893343008384971375,,(562) 438-1557
BU92033290,2019-05-01,Linda Marmion - Coldwell Banker Coastal Alliance,ChIJfRGVbd4v3YARb1f57Xlq-eQ,"244 Redondo Ave, Long Beach, CA 90803, USA",33.765885,-118.152085,,5,https://maps.google.com/?cid=16499335781764650863,http://lindamarmion.com/,(562) 619-2261
BU21524834,2019-05-01,Playa Amor Mexican Cocina,ChIJrzQNL98v3YAR6mfF4X9Ceps,"6527 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75716500000001,-118.107823,2,4.5,https://maps.google.com/?cid=11203340140053620714,http://www.playaamorlb.com/,(562) 430-2667
BU21525289,2019-05-01,Liquor Locker,ChIJ-zSg_zYw3YARzxhWMXk6ufM,"5297 E 2nd St, Long Beach, CA 90803, USA",33.759542,-118.132651,,4.6,https://maps.google.com/?cid=17562132514101139663,,(562) 434-3976
BU20112570,2019-05-01,Mimi's Cafe,ChIJh2klvNgv3YARkxzJ7AEGPi8,"6670 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75394499999999,-118.107778,2,3.9,https://maps.google.com/?cid=3404164973676010643,http://www.mimiscafe.com/,(562) 596-0831
BU20352510,2019-05-01,THAIRAPY Salon and Spa,ChIJ2cVcPx4w3YARae_L6PZ4oM0,"120 Marina Dr, Long Beach, CA 90803, USA",33.74682759999999,-118.114892,,5,https://maps.google.com/?cid=14816975775911898985,http://www.thairapysalonlongbeach.com/,(562) 430-2355
BU21604029,2019-05-01,Ballast Point Brewing Long Beach,ChIJz2OFZB4w3YARbMgUBB0POpw,"110 N Marina Dr, Long Beach, CA 90803, USA",33.7465,-118.1147833,,4.4,https://maps.google.com/?cid=11257326835862915180,https://www.ballastpoint.com/location/ballast-point-long-beach/,(562) 296-4470
BU21704237,2019-05-01,Happy Nails & Spa,ChIJmRa9XN4v3YARt9eemQBDS0E,"6604 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7542929,-118.1090949,,4.8,https://maps.google.com/?cid=4704927905574999991,http://www.happynails.com/,(562) 795-6178
BU21700661,2019-05-01,Artemis Hill Recovery,ChIJ2UdQ0d0v3YARitsPKnsw1xA,"6621 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75524899999999,-118.1060207,,5,https://maps.google.com/?cid=1213491930144430986,http://www.artemis4recovery.com/,(562) 344-6080
BU21605579,2019-05-01,Cheese Addiction,ChIJu1HXQDcw3YARu7asQl5Jfbw,"195 Claremont Ave, Long Beach, CA 90803, USA",33.75822720000001,-118.1310788,,4.7,https://maps.google.com/?cid=13582092720413652667,http://www.cheeseaddiction.com/,(562) 433-4986
BU21605643,2019-05-01,Bridget Nottingham Hair Design,ChIJG2Ph7ysw3YARBQ7e-mdmMH0,"6232 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.76654,-118.116735,,,https://maps.google.com/?cid=9020822650399624709,https://www.bridgetnottinghamhairdesign.com/contact,(562) 961-0148
BU21708360,2019-05-01,Chronic Tacos,ChIJ5YGZXN4v3YARfijWcEjmQBA,"3870 E Ocean Blvd, Long Beach, CA 90803, USA",33.7600501,-118.1480198,1,4.1,https://maps.google.com/?cid=1171189101921446014,http://www.chronictacos.com/belmont-shore,(562) 438-2714
BU21608795,2019-05-01,D'Aversa The Salon,ChIJt98ALtkv3YARf4SlVQDmhRc,"6477 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.757684,-118.108199,,4.6,https://maps.google.com/?cid=1695013723886158975,http://daversasalons.com/,(562) 795-5885
BU21702136,2019-05-01,Dermasculpt Center,ChIJuyHZWyQw3YARPjXHwgcGi_4,"5810 E 2nd St, Long Beach, CA 90803, USA",33.756198,-118.120748,,5,https://maps.google.com/?cid=18341760537798849854,http://www.dermasculptcenter.com/,(562) 343-7546
BU21602239,2019-05-01,Marina Smiles Dentistry,ChIJB7ZFLt8v3YAR1l_BseJxKyU,"6437 E Pacific Coast Hwy Unit A-6, Long Beach, CA 90803, United States",33.7572042,-118.1094702,,4.7,https://maps.google.com/?cid=2678359621860679638,https://www.marinasmilesdentistry.com/?sc_cid=google:o:gmb,(562) 280-5200
BU21607521,2019-05-01,Dr. Michael A. Wooten,ChIJr1eDzbox3YAR44G7GKPGQ9U,"5929 E Naples Plaza, Long Beach, CA 90803, USA",33.754416,-118.118482,,5,https://maps.google.com/?cid=15367344757315174883,http://drmichaelawooten.com/,(562) 434-5656
BU21607650,2019-05-01,Orangetheory Fitness,ChIJbUeKTt4v3YARi7yOfvwEfe4,"6620 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75411179999999,-118.1089074,,4.8,https://maps.google.com/?cid=17184897235617234059,https://longbeachmarina.orangetheoryfitness.com/?utm_source=local_seo&utm_medium=organic&utm_content=reputationdotcom,(562) 475-4788
BU21700817,2019-05-01,Nomad Asian Bistro,ChIJxYMU394v3YARKrR8auve9Iw,"6563 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.756591,-118.107732,2,4.5,https://maps.google.com/?cid=10156988162312549418,http://www.nomadasianbistrolongbeach.com/,(562) 430-6888
BU21702691,2019-05-01,American Vintage Barber Shop,ChIJEVFNQjYw3YARlWnWHJT7vOQ,"203 Covina Ave, Long Beach, CA 90803, USA",33.760188,-118.133788,,4.8,https://maps.google.com/?cid=16482325349826718101,http://www.americanvintagebarbershop.com/,(562) 987-2887
BU21608765,2019-05-01,Enjoy Healing Center,ChIJzcJF0t0v3YARv0ySu9CkwZI,"6621 Pacific Coast Hwy #130, Long Beach, CA 90803, USA",33.75544,-118.105815,,5,https://maps.google.com/?cid=10574914616449715391,http://www.enjoyhealingcenter.com/,(562) 594-6800
BU21800975,2019-05-01,The Game Changer,ChIJP8ZniTow3YARag_iNuqijNE,"6477 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7575636,-118.1083373,,,https://maps.google.com/?cid=15099622777493262186,http://daversasalons.com/services/massage-therapy/,(562) 344-5192
BU21806277,2019-05-01,BYO Long Beach,ChIJoaFzxL8x3YAR12x6Q-YuS80,"140 N Marina Dr, Long Beach, CA 90803, USA",33.7470346,-118.1147861,,5,https://maps.google.com/?cid=14792968967537978583,http://www.byolongbeach.com/,(562) 598-4889
BU21851095,2019-05-01,The Belmont Shore Inn,ChIJcXn-jE0w3YARmErAtqODpuM,"3946 E Ocean Blvd, Long Beach, CA 90803, USA",33.7598132,-118.1468427,,3.3,https://maps.google.com/?cid=16403943431912573592,https://the-belmont-shore-inn-motel.business.site/,(562) 434-6236
BU20327800,2019-05-01,Anthony Robert's Hair Salon,ChIJr--ZRC4u3YARLARCkfdEhnw,"1190 N Studebaker Rd # G, Long Beach, CA 90815, USA",33.7812889,-118.1021413,,4,https://maps.google.com/?cid=8972935137666925612,http://www.anthonyrobertslb.com/,(562) 626-8130
BU20720110,2019-05-01,Circle Porsche,ChIJr2RcN5Ex3YARhMRKOvh9E7k,"1850 Outer Traffic Cir, Long Beach, CA 90815, USA",33.7909291,-118.1433541,,4.5,https://maps.google.com/?cid=13336141426657510532,http://www.circleporsche.com/,(562) 494-1911
BU20703370,2019-05-01,A&E Insurance Services,ChIJ37io_pMx3YARFiSqEnUJSf4,"4407 E Los Coyotes Diagonal, Long Beach, CA 90815, USA",33.7910923,-118.1415564,,,https://maps.google.com/?cid=18323186957362537494,http://aandeinsurance.com/,(562) 408-1800
BU20515560,2019-05-01,Nails Boutique & Spa,ChIJr--ZRC4u3YAR-DFahIU0wdo,"1190 N Studebaker Rd #E, Long Beach, CA 90815, United States",33.781289,-118.102141,,4.5,https://maps.google.com/?cid=15762937918829244920,https://www.nailsboutiqueandspa.com/,(562) 430-9959
BU20104650,2019-05-01,Power Source Electric,ChIJ-7dpXjIu3YARqHdWOUp3B3M,"849 Stevely Ave, Long Beach, CA 90815, USA",33.7781639,-118.098977,,,https://maps.google.com/?cid=8288724799871940520,,(714) 992-6845
BU21206080,2019-05-01,New Flower Studio Body Piercing and Jewelry,ChIJKTRkaC4u3YARBXxHsqs0CZU,"1180 N Studebaker Rd, Long Beach, CA 90815, USA",33.7808439,-118.1019752,,4.7,https://maps.google.com/?cid=10739172698476739589,http://www.newflowerstudio.com/,(562) 363-5003
BU21303680,2019-05-01,Anthony Robert's Hair Salon,ChIJr--ZRC4u3YARLARCkfdEhnw,"1190 N Studebaker Rd # G, Long Beach, CA 90815, USA",33.7812889,-118.1021413,,4,https://maps.google.com/?cid=8972935137666925612,http://www.anthonyrobertslb.com/,(562) 626-8130
BU21115630,2019-05-01,Wee Care Montessori Center,ChIJD2FmpiEu3YARKGQwIhKMVdE,"1901 Palo Verde Ave, Long Beach, CA 90815, USA",33.79126,-118.108463,,5,https://maps.google.com/?cid=15084116536458241064,http://weecaremontessori.com/,(562) 594-6911
BU20842870,2019-05-01,Anthony Robert's Hair Salon,ChIJr--ZRC4u3YARLARCkfdEhnw,"1190 N Studebaker Rd # G, Long Beach, CA 90815, USA",33.7812889,-118.1021413,,4,https://maps.google.com/?cid=8972935137666925612,http://www.anthonyrobertslb.com/,(562) 626-8130
BU20800410,2019-05-01,Bonilla Family Child Care,ChIJf9RTZC8u3YARHo1Qw35y3fk,"6809 E Deleon St, Long Beach, CA 90815, USA",33.783715,-118.099587,,5,https://maps.google.com/?cid=18004672774065392926,,(562) 431-6518
BU21700810,2019-05-01,CrossFit Modern,ChIJ2xwnQC4u3YARmx83MtBljhU,"1180 N Studebaker Rd, Long Beach, CA 90815, USA",33.7808018,-118.1024286,,5,https://maps.google.com/?cid=1553290866359476123,http://www.crossfitmodern.com/,(714) 559-9436
BU21801986,2019-05-01,Montgomery Dry Cleaners,ChIJW2mYyhgu3YARVTNM5v9v0Ms,"1180 N Studebaker Rd f, Long Beach, CA 90815, USA",33.7807629,-118.1021477,,5,https://maps.google.com/?cid=14686361529726284629,https://montgomerycleaners.com/,(562) 431-0823
BU21803635,2019-05-01,Paterno Heating & Air Conditioning,ChIJx3IQfjsu3YARYJVPE_tHRy0,"1932 Lees Ave, Long Beach, CA 90815, USA",33.7910043,-118.0980611,,,https://maps.google.com/?cid=3262655598739559776,http://paternoheatingandairconditioning.com/,(562) 596-8368
BU20704560,2019-05-01,Los Altos Carwash,ChIJZ7WtGe8x3YARrbU3hF7GSyc,"5470 E Stearns St, Long Beach, CA 90815, USA",33.7958154,-118.1262774,,3.5,https://maps.google.com/?cid=2831574899979957677,http://losaltoscarwash.com/,(562) 597-3111
BU06066400,2019-05-01,El Dorado Golf Course Restaurant,ChIJf6cwoA8u3YARxj130mC7TGc,"2400 N Studebaker Rd, Long Beach, CA 90815, USA",33.7982234,-118.0980882,,4.4,https://maps.google.com/?cid=7443530308658871750,http://www.eldoradoparkgc.com/,(562) 430-5411
BU20317210,2019-05-01,East Long Beach Pool Supply,ChIJzSgghf8x3YARGUT28clXBRE,"3044 Woodruff Ave, Long Beach, CA 90808, USA",33.8120485,-118.1146362,,4.4,https://maps.google.com/?cid=1226482998387819545,http://eastlongbeachpool.com/,(562) 420-6583
BU20658680,2019-05-01,Holiday Inn Long Beach Airport,ChIJGdQGnIkx3YARHcjYXaRh0NE,"2640 N Lakewood Blvd, Long Beach, CA 90815, USA",33.8040691,-118.1417885,,4.1,https://maps.google.com/?cid=15118691307659773981,https://www.hilongbeach.com/,(562) 597-4401
BU20658700,2019-05-01,Holiday Inn Long Beach Airport,ChIJGdQGnIkx3YARHcjYXaRh0NE,"2640 N Lakewood Blvd, Long Beach, CA 90815, USA",33.8040691,-118.1417885,,4.1,https://maps.google.com/?cid=15118691307659773981,https://www.hilongbeach.com/,(562) 597-4401
BU20211320,2019-05-01,Grounds Bakery & Cafe,ChIJDQsECQEu3YARruGhjJRfyD4,"6277 E Spring St, Long Beach, CA 90808, USA",33.8112796,-118.1089792,1,4.5,https://maps.google.com/?cid=4523970917312881070,http://www.groundscafe.com/,(562) 429-5661
BU20211330,2019-05-01,Grounds Bakery & Cafe,ChIJDQsECQEu3YARruGhjJRfyD4,"6277 E Spring St, Long Beach, CA 90808, USA",33.8112796,-118.1089792,1,4.5,https://maps.google.com/?cid=4523970917312881070,http://www.groundscafe.com/,(562) 429-5661
BU20033010,2019-05-01,Go Dogs Go,ChIJXRKGLfkt3YAR6J-qPZkOiE4,"3440 N Los Coyotes Diagonal, Long Beach, CA 90808, USA",33.8190873,-118.1083977,,4.3,https://maps.google.com/?cid=5658788983118405608,https://www.groominglongbeach.com/,(562) 275-3671
BU20033020,2019-05-01,Go Dogs Go,ChIJXRKGLfkt3YAR6J-qPZkOiE4,"3440 N Los Coyotes Diagonal, Long Beach, CA 90808, USA",33.8190873,-118.1083977,,4.3,https://maps.google.com/?cid=5658788983118405608,https://www.groominglongbeach.com/,(562) 275-3671
BU20101070,2019-05-01,Atlantis Eyecare Long Beach,ChIJB84ep_8x3YAR1FdoXCCMXLg,"5991 E Spring St, Long Beach, CA 90808, USA",33.8108285,-118.1149796,,2.9,https://maps.google.com/?cid=13284647071453304788,https://www.atlantiseyecare.com/contact/long-beach-lasik.php,(562) 938-9945
BU01028190,2019-05-01,"Dr. Arlo G Jorgensen DDS, MS Orthodontist",ChIJ6xinmQEu3YARh8ML8UIjtJo,"6226 E Spring St #320, Long Beach, CA 90815, USA",33.81010839999999,-118.1103019,,5,https://maps.google.com/?cid=11147573748067713927,http://www.arlojorgensenorthodontist.com/,(562) 421-9491
BU05050360,2019-05-01,United Mail Services,ChIJacMOxyEu3YARdSyiV9td4lc,"2005 Palo Verde Ave, Long Beach, CA 90815, USA",33.7924082,-118.1083996,,4,https://maps.google.com/?cid=6332727222685805685,,(562) 596-1673
BU20543050,2019-05-01,Trader Joe's,ChIJMTpwdO8x3YARlPF21kY5zto,"2222 N Bellflower Blvd, Long Beach, CA 90815, USA",33.7967761,-118.1228974,2,4.6,https://maps.google.com/?cid=15766602321879298452,https://locations.traderjoes.com/ca/long-beach/194/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,(562) 596-2514
BU20140820,2019-05-01,"Douglas R Wall, DDS",ChIJZUkA0ugx3YAR8UAGAMMDn1Q,"5479 E Abbeyfield St Suite #4, Long Beach, CA 90815, USA",33.7940444,-118.1262268,,5,https://maps.google.com/?cid=6097596556536856817,https://www.dentistinlongbeachca.com/,(562) 553-0418
BU20510050,2019-05-01,76,ChIJVU0XbB0y3YAR9BE0zhqUr1o,"3005 N Bellflower Blvd, Long Beach, CA 90808, USA",33.8109747,-118.1257318,2,4.3,https://maps.google.com/?cid=6534604427187458548,https://www.76.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,(562) 497-0460
BU01031900,2019-05-01,Los Altos Grace Schools - Preschool & Elementary,ChIJac1slBgu3YARaBu5TsExljY,"6565 E Stearns St, Long Beach, CA 90815, USA",33.795688,-118.104431,,5,https://maps.google.com/?cid=3933386030873910120,http://longbeachchristianschools.org/,(562) 430-6813
BU20730510,2019-05-01,Hof's Hut Restaurant & Bakery,ChIJKbYeOO8x3YAR6ln16tbci4E,"2147 N Bellflower Blvd, Long Beach, CA 90815, USA",33.7952476,-118.1255596,2,4.4,https://maps.google.com/?cid=9334797468278544874,http://www.hofshut.com/,(562) 597-5811
BU20256650,2019-05-01,Jacob's Hair Studio,ChIJ74LTswYu3YARgjD_rV_hK5Q,"6508 E Spring St, Long Beach, CA 90815, USA",33.8096926,-118.10589,,5,https://maps.google.com/?cid=10676875142669217922,,(562) 420-9512
BU20237820,2019-05-01,Eaton's Golf Shop,ChIJgee6LAAy3YARPuCCTn4Clco,"3036 Woodruff Ave, Long Beach, CA 90808, USA",33.8121081,-118.1143249,,4.5,https://maps.google.com/?cid=14597576508697665598,http://eatonsgolf.com/,(562) 420-6776
BU20448210,2019-05-01,76,ChIJVU0XbB0y3YAR9BE0zhqUr1o,"3005 N Bellflower Blvd, Long Beach, CA 90808, USA",33.8109747,-118.1257318,2,4.3,https://maps.google.com/?cid=6534604427187458548,https://www.76.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,(562) 497-0460
BU20148830,2019-05-01,John's Hamburgers,ChIJp2wbtAEu3YARuLMPsAcKoZc,"6223 E Spring St, Long Beach, CA 90808, USA",33.81071410000001,-118.1105088,1,4.5,https://maps.google.com/?cid=10926025199112401848,http://www.johnshamburgerslongbeach.com/,(562) 421-3663
BU20705120,2019-05-01,Lynott Chiropractic & Acupuncture,ChIJm0KTpOgx3YARB3JiyvXNhJY,"5512 E Britton Dr, Long Beach, CA 90815, USA",33.7936705,-118.1245633,,4.8,https://maps.google.com/?cid=10846020258161127943,http://www.lynottchiropractic.com/,(562) 594-6644
BU20707440,2019-05-01,Los Altos Cleaners,ChIJKUO9c-8x3YARdFhK6GQ9WVk,"2218 N Bellflower Blvd, Long Beach, CA 90815, USA",33.796603,-118.1230222,,2.7,https://maps.google.com/?cid=6438244645906045044,,(562) 493-2495
BU20505470,2019-05-01,"Onisko & Scholz, LLP Certified Public Accountants",ChIJ0y7CcB8y3YARzuITBROxDGI,"5000 E Spring St, Long Beach, CA 90815, USA",33.8099554,-118.1354156,,5,https://maps.google.com/?cid=7065216610685149902,https://www.oniskoscholz.com/,(562) 420-3100
BU20408140,2019-05-01,Copyco USA,ChIJEWy4Pu8x3YARddOO6JhMQhQ,"2155 N Bellflower Blvd, Long Beach, CA 90815, USA",33.79549860000001,-118.1255822,,4.5,https://maps.google.com/?cid=1459813448841876341,,(562) 961-1123
BU20601860,2019-05-01,You Dirty Dog Pet Grooming,ChIJeQa6LAAy3YARRmZfpDuSQwM,"3040 Woodruff Ave, Long Beach, CA 90808, USA",33.812173,-118.114399,,4.7,https://maps.google.com/?cid=235192390411839046,,(562) 429-1980
BU02049560,2019-05-01,Los Altos Dance Center,ChIJPUdfUB0y3YARhSZtjscyGEg,"5531 E Spring St, Long Beach, CA 90808, USA",33.8107584,-118.123926,,5,https://maps.google.com/?cid=5194958002841265797,http://www.losaltosdance.com/,(562) 429-7486
BU06032520,2019-05-01,Palo Verde Ave Church School,ChIJn-s_8xwu3YAR4tenNffQZNk,"2501 Palo Verde Ave, Long Beach, CA 90815, USA",33.8018074,-118.1086164,,5,https://maps.google.com/?cid=15664875164077119458,http://www.paloverdeavechristianchurch.com/,(562) 598-5215
BU20356160,2019-05-01,Accu Dental Group,ChIJR9XHtAYu3YARNR1THerXeIY,"6413 E Spring St, Long Beach, CA 90808, USA",33.810548,-118.1073318,,5,https://maps.google.com/?cid=9689731998801927477,,(562) 938-8388
BU20307870,2019-05-01,Jacob's Hair Studio,ChIJ74LTswYu3YARgjD_rV_hK5Q,"6508 E Spring St, Long Beach, CA 90815, USA",33.8096926,-118.10589,,5,https://maps.google.com/?cid=10676875142669217922,,(562) 420-9512
BU20413690,2019-05-01,VCA Los Altos Animal Hospital,ChIJr8L1h_8x3YAREArYjHY7oMk,"3080 Woodruff Ave b, Long Beach, CA 90808, USA",33.8126258,-118.1145939,,4.6,https://maps.google.com/?cid=14528677778252368400,https://vcahospitals.com/los-altos?utm_source=maps&utm_medium=organic&utm_campaign=VCA_Los_Altos_Animal_Hospital,(562) 421-3749
BU20328060,2019-05-01,WW (Weight Watchers),ChIJHwhonvcx3YAR9C0EphPQp8M,"2832 N Bellflower Blvd, Long Beach, CA 90815, USA",33.8073658,-118.1246062,,4.6,https://maps.google.com/?cid=14098465941314874868,https://www.weightwatchers.com/us/find-a-meeting/1188040/ww-studio-long-beach-long-beach-ca?utm_source=googlelocal,(800) 651-6000
BU20329040,2019-05-01,"Dr. David Hillinger, DDS",ChIJ6xinmQEu3YARHcLmCGtp1Rs,"6226 E Spring St #375, Long Beach, CA 90815, USA",33.8099544,-118.1101954,,4.8,https://maps.google.com/?cid=2005625117495181853,,(562) 444-8807
BU20103530,2019-05-01,Ward Chiropractic Family Center,ChIJYZp_sQYu3YARjGtv6QzQ8vk,"6530 E Spring St, Long Beach, CA 90815, USA",33.810392,-118.105592,,5,https://maps.google.com/?cid=18010686613682613132,http://www.chiroman.com/,(562) 420-8884
BU20240680,2019-05-01,Hamilton Mercer & Werre,ChIJS_M4avcx3YARA39VO1iiPUU,"2750 N Bellflower Blvd # 201, Long Beach, CA 90815, USA",33.80617919999999,-118.1248747,,,https://maps.google.com/?cid=4989322462032658179,http://www.hmwllp.com/,(562) 425-7700
BU20142720,2019-05-01,"John McGuire, D.D.S.",ChIJDyVPFP8t3YARJQVImvEd79w,"3320 N Los Coyotes Diagonal #220, Long Beach, CA 90808, USA",33.81696160000001,-118.109736,,5,https://maps.google.com/?cid=15919976131290727717,http://www.mcguiredental.com/,(562) 627-0075
BU04037320,2019-05-01,St Gregory's Episcopal Church,ChIJr0CbzAIu3YARn9o_Yn3BK9o,"6201 E Willow St, Long Beach, CA 90815, USA",33.80350079999999,-118.1103883,,4.9,https://maps.google.com/?cid=15720871668530272927,http://stgregoryschurch.com/,(562) 420-1311
BU21516170,2019-05-01,Flippin' Pizza,ChIJ085PpQEu3YARCglAfg2hMT4,"6269 E Spring St, Long Beach, CA 90808, USA",33.8113772,-118.1091305,1,4.5,https://maps.google.com/?cid=4481540183535126794,https://flippinpizza.hungerrush.com/,(562) 421-1111
BU21209480,2019-05-01,Underground Salon,ChIJD8nkRu8x3YARIWN55mTmABU,"8171 E Wardlow Rd, Long Beach, CA 90808, USA",33.8185316,-118.0699033,,4.9,https://maps.google.com/?cid=1513462795834319649,http://www.iloveunderground.com/,(562) 594-4035
BU21209490,2019-05-01,Underground Salon,ChIJD8nkRu8x3YARIWN55mTmABU,"8171 E Wardlow Rd, Long Beach, CA 90808, USA",33.8185316,-118.0699033,,4.9,https://maps.google.com/?cid=1513462795834319649,http://www.iloveunderground.com/,(562) 594-4035
BU21513390,2019-05-01,Southern California Tennis Academy,ChIJG3T7KA4u3YARSc0GgreHTOw,"2800 N Studebaker Rd, Long Beach, CA 90815, USA",33.8068623,-118.0970609,,,https://maps.google.com/?cid=17027133513411251529,http://sctennisacademy.com/,(562) 704-2241
BU21328000,2019-05-01,"Quantum Eye Group, Inc.",ChIJXwZpoyEu3YARS0O0oyZrjFM,"1945 Palo Verde Ave #210, Long Beach, CA 90815, USA",33.7916764,-118.1081965,,5,https://maps.google.com/?cid=6020304615586939723,http://www.quantumeyegroup.com/,(562) 297-0880
BU21509160,2019-05-01,Beach Cities Management,ChIJ2TK44h4u3YAR1CKW3juHl-k,"2221 Palo Verde Ave #2g, Long Beach, CA 90815, USA",33.7961902,-118.108561,,4.5,https://maps.google.com/?cid=16832070823527719636,http://beachcitiesmanagement.com/,(562) 888-0247
BU21422100,2019-05-01,EJ Malloy's - Los Altos,ChIJGU5Luugx3YARXJNQfr51nyc,"5506 E Britton Dr, Long Beach, CA 90815, USA",33.7936575,-118.1248685,2,4.3,https://maps.google.com/?cid=2855130149799629660,http://ejmalloyspub.com/,(562) 594-8771
BU21500860,2019-05-01,Rivini Salon Reflexology,ChIJA5DX4h4u3YAR2NUysz54xmE,"2221 Palo Verde Ave, Long Beach, CA 90815, USA",33.7962714,-118.1085674,,4.5,https://maps.google.com/?cid=7045450877757478360,,(562) 431-1888
BU21500380,2019-05-01,Rivini Salon Reflexology,ChIJA5DX4h4u3YAR2NUysz54xmE,"2221 Palo Verde Ave, Long Beach, CA 90815, USA",33.7962714,-118.1085674,,4.5,https://maps.google.com/?cid=7045450877757478360,,(562) 431-1888
BU21431120,2019-05-01,Jenny Craig Weight Loss Center,ChIJzxJpZ-8x3YAR50S7esNzcys,"5533 E Stearns St, Long Beach, CA 90815, USA",33.7965034,-118.1239725,,2,https://maps.google.com/?cid=3130973449367536871,https://locations.jennycraig.com/ca/longbeach/weight-loss-center-143.html,(562) 430-3883
BU21241400,2019-05-01,Sears Optical,ChIJK5E0uOgx3YAR40BUOA_WKqg,"2100 N Bellflower Blvd, Long Beach, CA 90815, USA",33.79452429999999,-118.1233854,,4.3,https://maps.google.com/?cid=12117733108251640035,https://locations.searsoptical.com/us/ca/long-beach/2100-bellflower.html?cid=yext_1562,(562) 431-3066
