0.735237628,-0.4775802703,-3.180054481,-2.726029206
2.173702286,-0.4775802703,1.021118411,-2.726029206
2.278626267,-0.4775802703,1.021118411,-2.726029206
-0.5474221052,-0.4617152802,-0.02917481176,-2.726029206
-1.658466451,-0.4736140228,-3.180054481,-2.726029206
-0.09466794121,-0.4022215675,0.4959717998,0.337272626
-0.3142896436,-0.3506603498,1.021118411,0.4765136183
0.1174797242,-0.4696477753,-1.604614647,0.5461341145
-0.5382232905,-0.06509052867,-0.5543214234,-0.08045035115
-1.552967544,-0.3863565774,-0.02917481176,0.1284111374
1.404451402,0.6765977568,-0.02917481176,0.4068931222
-0.1512981446,-0.3546265973,0.4959717998,0.7549956031
-0.4327243837,3.4014098,-0.02917481176,0.337272626
-0.6520586231,-0.1880442017,-0.02917481176,0.337272626
-0.6730434193,-0.2316729243,-0.02917481176,0.337272626
-0.5385107534,-0.2990991321,0.4959717998,0.2676521298
0.2413762605,-0.4656815278,1.021118411,0.7549956031
0.4635851296,-0.2197741818,-0.02917481176,0.1980316336
-0.4516969391,-0.4736140228,1.021118411,-2.726029206
-0.1915429592,5.570947191,-0.02917481176,0.337272626
2.397061007,-0.4498165377,0.4959717998,0.7549956031
-0.2763445327,-0.4180865576,0.4959717998,0.337272626
-0.08058225611,-0.3149641222,-0.02917481176,0.6157546107
-0.5833549754,-0.3823903299,-0.02917481176,0.4765136183
-0.6115263456,-0.4696477753,-0.02917481176,0.1980316336
-0.668156549,-0.4775802703,-3.180054481,-0.4285528321
0.3928692411,0.6845302518,0.4959717998,0.5461341145
-0.5540337533,-0.3546265973,0.4959717998,0.4765136183
-0.6684440119,-0.1840779541,0.4959717998,0.2676521298
-0.2289131441,1.993391932,-0.5543214234,0.4068931222
-0.1145028855,-0.39825532,-0.5543214234,0.7549956031
-0.4111646616,-0.4577490327,1.021118411,0.7549956031
1.347533735,-0.2554704094,0.4959717998,0.6157546107
-0.6658568453,-0.3268628647,1.021118411,0.7549956031
-0.5842173643,-0.3585928448,1.021118411,0.7549956031
0.3853952041,-0.3228966172,0.4959717998,0.4068931222
-0.6215875492,-0.4379177952,0.4959717998,-0.6374143206
-0.4131769023,-0.1325167364,-0.5543214234,-0.01082985496
1.60136353,2.580396564,-0.02917481176,0.5461341145
-0.5425352349,-0.3387616073,-0.02917481176,0.4068931222
-0.6736183452,0.1133906095,-0.02917481176,0.4765136183
-0.6598201231,-0.4299853001,-0.5543214234,0.1284111374
-0.5899666235,-0.406187815,1.021118411,0.7549956031
-0.5201131239,2.247231773,-0.02917481176,0.4068931222
-0.6819547711,-0.2634029045,-0.5543214234,-0.01082985496
0.0930453725,1.604699675,-0.02917481176,0.4068931222
-0.571568994,-0.3863565774,0.4959717998,0.6853751069
-0.5945660309,0.02216691667,0.4959717998,0.6853751069
-0.6920159747,-0.2515041619,0.4959717998,0.7549956031
-0.6103764937,-0.4736140228,-0.02917481176,-0.01082985496
0.4851448517,-0.4696477753,1.021118411,0.05879064122
-0.6256120307,-0.4736140228,0.4959717998,0.4765136183
-0.04033744153,-0.4696477753,-1.604614647,0.7549956031
-0.05068610814,-0.2792678945,0.4959717998,-0.1500708473
2.616395247,-0.4736140228,-3.180054481,-0.5677938245
1.321374606,0.1133906095,-0.5543214234,0.1980316336
-0.4787184575,-0.4577490327,-2.65490787,-0.776655313
-0.5689818273,-0.1959766967,0.4959717998,0.5461341145
0.5751207586,-0.3387616073,-1.079468035,-1.124757794
0.2882327232,-0.4775802703,1.021118411,0.7549956031
-0.1216894596,-0.4458502902,-1.604614647,-0.4285528321
-0.4810181612,-0.3466941023,-0.02917481176,-0.3589323359
2.485024673,-0.3704915874,-0.02917481176,0.05879064122
1.119000681,-0.4101540625,-0.5543214234,-1.124757794
-0.4473849947,-0.4736140228,1.021118411,-2.726029206
-0.4473849947,-0.2396054194,-1.079468035,0.2676521298
-0.533911346,-0.4736140228,1.021118411,-0.08045035115
-0.4859050315,-0.4577490327,-0.5543214234,0.1284111374
0.118917039,-0.4260190526,0.4959717998,0.4765136183
-0.5781806421,-0.4775802703,1.021118411,-2.726029206
0.008531261884,-0.4537827852,0.4959717998,0.2676521298
2.432131488,-0.09285426128,0.4959717998,0.6853751069
-0.3418860879,0.002335679093,0.4959717998,0.7549956031
0.4983681479,-0.2594366569,-0.5543214234,0.7549956031
-0.5014280314,-0.4736140228,1.021118411,-0.1500708473
0.08442148366,-0.4458502902,-0.02917481176,-0.08045035115
-0.05499805256,3.159468702,-0.02917481176,0.4068931222
-0.5431101608,-0.03336054855,-0.02917481176,0.5461341145
2.248730119,1.846640774,0.4959717998,0.5461341145
-0.3829932914,0.7440239645,-0.02917481176,0.4068931222
2.327207508,0.5139816086,-1.079468035,0.1980316336
0.0203172433,0.02216691667,0.4959717998,0.6853751069
-0.5511591237,1.426218537,-0.02917481176,0.4068931222
1.706000048,-0.1087192513,-0.5543214234,0.1980316336
-0.02481444162,-0.4775802703,-1.079468035,-2.726029206
0.02721635437,-0.152347974,0.4959717998,0.5461341145
-1.817720931,-0.4775802703,1.021118411,0.5461341145
1.132798903,-0.4775802703,1.021118411,-0.2196913435
-1.837268412,-0.4775802703,1.021118411,0.7549956031
-1.796161209,-0.4696477753,1.021118411,0.7549956031